Pathway	Taxa	Abundance	Relative Contribution
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	8.3409509489	0.021951296078004313
PWY-5497: purine nucleobases degradation II (anaerobic)	PWY-5497: purine nucleobases degradation II (anaerobic)|g__Roseburia.s__Roseburia_intestinalis	199.8007430969	0.530975675165291
DAPLYSINESYN-PWY: L-lysine biosynthesis I	DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	43.8338236916	0.1187123964506419
DAPLYSINESYN-PWY: L-lysine biosynthesis I	DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_adolescentis	26.2574125772	0.07111130421939375
DAPLYSINESYN-PWY: L-lysine biosynthesis I	DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_longum	19.6773052235	0.053290812026970426
DAPLYSINESYN-PWY: L-lysine biosynthesis I	DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_catenulatum	14.5098341062	0.0392960739854038
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	25.8301327546	0.07090060493100894
PWY-6305: superpathway of putrescine biosynthesis	PWY-6305: superpathway of putrescine biosynthesis|unclassified	21.3992516266	0.058956758076015615
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	50.2194057037	0.14241260716120577
PWY-7761: NAD salvage pathway II (PNC IV cycle)	PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	58.4468892822	0.17213226160011114
PWY-6549: L-glutamine biosynthesis III	PWY-6549: L-glutamine biosynthesis III|unclassified	53.8660719894	0.16044372255003322
FASYN-ELONG-PWY: fatty acid elongation -- saturated	FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Haemophilus.s__Haemophilus_parainfluenzae	52.5514224399	0.15977263309057374
FASYN-ELONG-PWY: fatty acid elongation -- saturated	FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Bacteroides.s__Bacteroides_vulgatus	25.0688675668	0.07621713730636255
FASYN-ELONG-PWY: fatty acid elongation -- saturated	FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Bifidobacterium.s__Bifidobacterium_longum	7.6831816579	0.02335925664809119
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	46.2884517823	0.14139949134274143
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|unclassified	44.7515740468	0.13670471928430802
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Roseburia.s__Roseburia_intestinalis	164.4911438841	0.5069514450209476
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	42.5095501837	0.13101178205679856
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	32.7637729952	0.10097590467215699
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	13.1861722257	0.04063896028848674
PWY-5030: L-histidine degradation III	PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_massiliensis	122.3140301685	0.39333972801050676
PWY-5030: L-histidine degradation III	PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	46.8601438582	0.1506937202079411
PWY-5030: L-histidine degradation III	PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_stercoris	31.8336610734	0.10237127802052023
PWY-5030: L-histidine degradation III	PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	5.3054066514	0.017061225162575324
PWY-5030: L-histidine degradation III	PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	1.3436159575	0.004320825129754678
PWY-5030: L-histidine degradation III	PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	1.3255556095	0.004262746327508453
PWY-4041: &gamma;-glutamyl cycle	PWY-4041: &gamma;-glutamyl cycle|g__Haemophilus.s__Haemophilus_parainfluenzae	67.8844098261	0.22236939626432198
PWY-4041: &gamma;-glutamyl cycle	PWY-4041: &gamma;-glutamyl cycle|unclassified	19.5380660513	0.06400096816234825
PWY-4041: &gamma;-glutamyl cycle	PWY-4041: &gamma;-glutamyl cycle|g__Bifidobacterium.s__Bifidobacterium_longum	13.9905858486	0.045829051714628165
PWY-4041: &gamma;-glutamyl cycle	PWY-4041: &gamma;-glutamyl cycle|g__Turicibacter.s__Turicibacter_sanguinis	8.8152435695	0.0288761498478697
PWY-4041: &gamma;-glutamyl cycle	PWY-4041: &gamma;-glutamyl cycle|g__Streptococcus.s__Streptococcus_parasanguinis	5.2228025267	0.017108367703942622
PWY-4041: &gamma;-glutamyl cycle	PWY-4041: &gamma;-glutamyl cycle|g__Streptococcus.s__Streptococcus_pneumoniae	4.3184435989	0.014145953369100508
PWY-4041: &gamma;-glutamyl cycle	PWY-4041: &gamma;-glutamyl cycle|g__Streptococcus.s__Streptococcus_salivarius	3.7579260672	0.012309862498766757
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	25.101302922	0.08454159720025323
PWY-7664: oleate biosynthesis IV (anaerobic)	PWY-7664: oleate biosynthesis IV (anaerobic)|g__Haemophilus.s__Haemophilus_parainfluenzae	51.3219324818	0.1746001495029809
PWY-7664: oleate biosynthesis IV (anaerobic)	PWY-7664: oleate biosynthesis IV (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	23.8325769988	0.08107978998077355
PWY-7664: oleate biosynthesis IV (anaerobic)	PWY-7664: oleate biosynthesis IV (anaerobic)|g__Bifidobacterium.s__Bifidobacterium_longum	7.6831816579	0.026138623416092594
PWY-6606: guanosine nucleotides degradation II	PWY-6606: guanosine nucleotides degradation II|g__Roseburia.s__Roseburia_intestinalis	182.4058296852	0.6358800856221487
PWY-6606: guanosine nucleotides degradation II	PWY-6606: guanosine nucleotides degradation II|unclassified	14.8977437632	0.05193462619078276
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	31.2361528551	0.11115241639929964
PWY0-1061: superpathway of L-alanine biosynthesis	PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	68.4712060405	0.24388169368171114
PWY0-1061: superpathway of L-alanine biosynthesis	PWY0-1061: superpathway of L-alanine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	36.7607598948	0.13093498570578238
PWY0-1061: superpathway of L-alanine biosynthesis	PWY0-1061: superpathway of L-alanine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	27.6136318094	0.09835461771180554
PWY0-1061: superpathway of L-alanine biosynthesis	PWY0-1061: superpathway of L-alanine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	7.8913151692	0.028107396088544515
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	139.5880349792	0.5253799856305381
PWY0-862: (5Z)-dodecenoate biosynthesis I	PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	49.7693966836	0.1933235639394955
PWY0-862: (5Z)-dodecenoate biosynthesis I	PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	22.3621669502	0.08686329552488269
PWY0-862: (5Z)-dodecenoate biosynthesis I	PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_longum	7.6831816579	0.02984444577342523
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Haemophilus.s__Haemophilus_parainfluenzae	49.6392351677	0.19375950047744434
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Bacteroides.s__Bacteroides_vulgatus	22.3528871321	0.08725122839448186
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Bifidobacterium.s__Bifidobacterium_longum	7.6831816579	0.029990176824498078
PWY66-409: superpathway of purine nucleotide salvage	PWY66-409: superpathway of purine nucleotide salvage|unclassified	68.8876861861	0.2719090140675704
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_massiliensis	123.661465278	0.49185101342178017
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	45.1887490146	0.17973369430911654
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_stercoris	29.5317375338	0.11745950932614142
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|unclassified	8.3950306746	0.03339038831317753
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|g__Streptococcus.s__Streptococcus_parasanguinis	5.9297964501	0.023585167673776813
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	3.3215656469	0.013211192556242353
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	1.1953458369	0.004754367578833526
HISDEG-PWY: L-histidine degradation I	HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	0.9295180726	0.0036970644410074384
PWY-5989: stearate biosynthesis II (bacteria and plants)	PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Haemophilus.s__Haemophilus_parainfluenzae	46.9332451227	0.19220834555205327
PWY-5989: stearate biosynthesis II (bacteria and plants)	PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Bacteroides.s__Bacteroides_vulgatus	23.5370197938	0.09639247450213322
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified	32.3850379517	0.13681704182142118
PWY-2941: L-lysine biosynthesis II	PWY-2941: L-lysine biosynthesis II|unclassified	32.5991532197	0.13848758398318425
PWY-2941: L-lysine biosynthesis II	PWY-2941: L-lysine biosynthesis II|g__Turicibacter.s__Turicibacter_sanguinis	12.7790269045	0.054287807714920804
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified	14.6660664998	0.06449976934003236
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Haemophilus.s__Haemophilus_parainfluenzae	38.8979869866	0.17407083314957777
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	14.0206981961	0.06274346837471748
PWY0-1261: anhydromuropeptides recycling I	PWY0-1261: anhydromuropeptides recycling I|g__Haemophilus.s__Haemophilus_parainfluenzae	31.6221203737	0.14718988016166
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	111.1137656271	0.521301722924474
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Senegalimassilia.s__Senegalimassilia_anaerobia	8.8775745664	0.04165005920496041
PPGPPMET-PWY: ppGpp metabolism	PPGPPMET-PWY: ppGpp metabolism|g__Haemophilus.s__Haemophilus_parainfluenzae	46.6060790193	0.22836594678579053
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	20.1429696123	0.09956759480452713
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|g__Haemophilus.s__Haemophilus_parainfluenzae	37.4841793643	0.1854745915555878
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Haemophilus.s__Haemophilus_parainfluenzae	47.288052254	0.235286223571879
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_stercoris	21.6854934688	0.10789824535720872
PWY-8073: lipid IVA biosynthesis (P. putida)	PWY-8073: lipid IVA biosynthesis (P. putida)|g__Haemophilus.s__Haemophilus_parainfluenzae	47.288052254	0.235286223571879
PWY-8073: lipid IVA biosynthesis (P. putida)	PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_stercoris	21.6854934688	0.10789824535720872
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|unclassified	11.5053925753	0.06553845523955178
PWY-7356: thiamine diphosphate salvage IV (yeast)	PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	52.9633643999	0.30811663226808805
PWY-7356: thiamine diphosphate salvage IV (yeast)	PWY-7356: thiamine diphosphate salvage IV (yeast)|g__Bifidobacterium.s__Bifidobacterium_adolescentis	13.3825182049	0.07785337067008441
PWY-7356: thiamine diphosphate salvage IV (yeast)	PWY-7356: thiamine diphosphate salvage IV (yeast)|g__Agathobaculum.s__Agathobaculum_butyriciproducens	8.1000744458	0.047122528707134174
PWY0-1479: tRNA processing	PWY0-1479: tRNA processing|g__Haemophilus.s__Haemophilus_parainfluenzae	31.8376573971	0.1930411127443746
PWY0-1479: tRNA processing	PWY0-1479: tRNA processing|unclassified	31.5361273812	0.19121284727028018
PWY-6731: starch degradation III	PWY-6731: starch degradation III|unclassified	33.9197000511	0.20748122369960662
PWY-6731: starch degradation III	PWY-6731: starch degradation III|g__Blautia.s__Blautia_obeum	12.8760068757	0.07876041530173107
PWY-6731: starch degradation III	PWY-6731: starch degradation III|g__Coprococcus.s__Coprococcus_comes	10.2211822092	0.06252128967021013
PWY-6731: starch degradation III	PWY-6731: starch degradation III|g__Agathobaculum.s__Agathobaculum_butyriciproducens	8.7385928518	0.053452534532223886
PWY-6731: starch degradation III	PWY-6731: starch degradation III|g__Eubacterium.s__Eubacterium_hallii	8.4686668903	0.05180144184225487
PWY-6731: starch degradation III	PWY-6731: starch degradation III|g__Blautia.s__Blautia_wexlerae	5.4577165005	0.03338395376207203
METH-ACETATE-PWY: methanogenesis from acetate	METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_obeum	28.137848778	0.17255293313413184
METH-ACETATE-PWY: methanogenesis from acetate	METH-ACETATE-PWY: methanogenesis from acetate|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	13.3424407554	0.08182136828145589
METH-ACETATE-PWY: methanogenesis from acetate	METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	10.9467002604	0.06712969612478116
PWY-5913: partial TCA cycle (obligate autotrophs)	PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	18.7551725712	0.11728383231696159
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|unclassified	45.8449136478	0.30053420680857845
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|g__Blautia.s__Blautia_obeum	23.834801764	0.15624793837794027
PWY-6902: chitin degradation II (Vibrio)	PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	43.5770051908	0.29422097930891533
PWY-6902: chitin degradation II (Vibrio)	PWY-6902: chitin degradation II (Vibrio)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	29.1528524846	0.19683272795162662
PWY-6902: chitin degradation II (Vibrio)	PWY-6902: chitin degradation II (Vibrio)|unclassified	8.9483515315	0.0604170190051105
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	34.169424705	0.2350204944403258
LACTOSECAT-PWY: lactose and galactose degradation I	LACTOSECAT-PWY: lactose and galactose degradation I|unclassified	54.8630315355	0.4450574800652483
LACTOSECAT-PWY: lactose and galactose degradation I	LACTOSECAT-PWY: lactose and galactose degradation I|g__Collinsella.s__Collinsella_aerofaciens	21.4746038067	0.17420533988219739
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Haemophilus.s__Haemophilus_parainfluenzae	50.0295256122	0.4167742509880354
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	54.3246236268	0.5575053030308772
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Streptococcus.s__Streptococcus_salivarius	2.4444719497	0.025086341774407876
PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis	PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	19.1327772513	0.20396645494505583
PWY-7858: (5Z)-dodecenoate biosynthesis II	PWY-7858: (5Z)-dodecenoate biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	44.3539815204	0.5272258754740327
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	19.9606751693	0.24932639667379114
PWY-8131: 5'-deoxyadenosine degradation II	PWY-8131: 5'-deoxyadenosine degradation II|unclassified	26.9227134338	0.3378795715836959
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	41.6947470768	0.5493544669313309
